open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733702400000,1.330100,1.331300,1.328400,1.331300,200415,1733702459999,266532.351800,1074,139074,184968.517200,0
1733702460000,1.331400,1.333400,1.330900,1.333200,127261,1733702519999,169489.856500,974,91347,121666.206900,0
1733702520000,1.333200,1.335000,1.332000,1.332900,139199,1733702579999,185638.599400,1093,90427,120600.355300,0
1733702580000,1.332900,1.333300,1.330800,1.332500,144363,1733702639999,192247.505400,984,40227,53569.864300,0
1733702640000,1.332500,1.335900,1.332500,1.335500,129985,1733702699999,173483.017500,828,77595,103525.934300,0
1733702700000,1.335500,1.338100,1.335100,1.335400,231085,1733702759999,308917.066900,1489,114174,152629.289600,0
1733702760000,1.335500,1.335500,1.331100,1.334500,160913,1733702819999,214543.324700,1207,82258,109638.687700,0
1733702820000,1.334400,1.334600,1.332000,1.332300,98295,1733702879999,131030.898600,616,19771,26354.802900,0
1733702880000,1.332400,1.332600,1.330200,1.331000,122376,1733702939999,162944.536200,839,87395,116374.858400,0
1733702940000,1.330900,1.332300,1.330300,1.331800,116915,1733702999999,155693.200500,644,77818,103656.025600,0
1733703000000,1.331900,1.333300,1.331200,1.331300,60769,1733703059999,80956.679700,700,24535,32689.769300,0
1733703060000,1.331400,1.331800,1.329500,1.329500,125815,1733703119999,167413.839600,796,23332,31056.379200,0
1733703120000,1.329400,1.329600,1.327600,1.329100,165652,1733703179999,220048.105000,750,82613,109728.438200,0
1733703180000,1.329000,1.329600,1.328600,1.329200,40274,1733703239999,53525.698700,413,12463,16562.759800,0
1733703240000,1.329300,1.330600,1.328500,1.328500,68821,1733703299999,91511.678000,551,41794,55586.715000,0
1733703300000,1.328600,1.333000,1.326500,1.329100,380360,1733703359999,505942.060600,1757,298666,397334.199000,0
1733703360000,1.329100,1.329700,1.326100,1.326200,117745,1733703419999,156372.091300,1011,54928,72983.459000,0
1733703420000,1.326200,1.328400,1.325000,1.327500,153016,1733703479999,202986.238700,1063,75153,99714.611300,0
1733703480000,1.327400,1.329000,1.325500,1.327800,71067,1733703539999,94342.985300,750,39066,51855.510700,0
1733703540000,1.327800,1.329600,1.326500,1.327400,80851,1733703599999,107401.732300,813,43112,57278.689400,0
1733703600000,1.327500,1.327500,1.325100,1.325800,67498,1733703659999,89529.000800,771,25813,34239.476700,0
1733703660000,1.325800,1.328100,1.325000,1.325700,118765,1733703719999,157550.847700,914,62073,82359.523500,0
1733703720000,1.325700,1.326000,1.322700,1.322700,110024,1733703779999,145707.289900,944,21611,28619.415600,0
1733703780000,1.322800,1.324500,1.322300,1.322400,88863,1733703839999,117583.604300,982,43738,57882.174700,0
1733703840000,1.322400,1.322600,1.320100,1.321800,134534,1733703899999,177771.964900,954,68206,90132.439100,0
1733703900000,1.321900,1.322600,1.318700,1.319200,219017,1733703959999,289193.495100,1312,59524,78608.878400,0
1733703960000,1.319000,1.319300,1.316300,1.317200,200387,1733704019999,263999.808700,1173,71569,94284.678300,0
1733704020000,1.317200,1.318900,1.316400,1.316600,143044,1733704079999,188545.700100,751,106113,139887.902600,0
1733704080000,1.316500,1.316700,1.314100,1.314700,148201,1733704139999,194902.134500,1144,36214,47635.663200,0
1733704140000,1.314700,1.317500,1.314700,1.317000,226653,1733704199999,298335.603800,1023,194918,256552.243900,0
1733704200000,1.317000,1.317300,1.313800,1.315700,215902,1733704259999,284032.526200,1170,85159,112045.071700,0
1733704260000,1.315600,1.319400,1.315600,1.319300,178160,1733704319999,234815.598600,1286,128916,169912.787800,0
1733704320000,1.319200,1.320200,1.316700,1.317300,200265,1733704379999,263998.438000,1132,55471,73142.333100,0
1733704380000,1.317500,1.319100,1.316000,1.317700,84909,1733704439999,111864.588200,737,42373,55845.650600,0
1733704440000,1.317600,1.317600,1.311400,1.312800,363767,1733704499999,477683.653000,1904,114090,149786.259300,0
1733704500000,1.312800,1.316700,1.311400,1.311400,163704,1733704559999,215114.858800,1347,75240,98872.567800,0
1733704560000,1.311500,1.312500,1.310100,1.311000,190111,1733704619999,249303.937900,1252,115965,152091.166500,0
1733704620000,1.310900,1.312700,1.310500,1.310700,177032,1733704679999,232169.823100,1047,109635,143787.638800,0
1733704680000,1.310700,1.311100,1.306100,1.307100,515081,1733704739999,673812.087400,2986,135271,176990.404000,0
1733704740000,1.307100,1.307900,1.303700,1.303700,374396,1733704799999,488734.833500,2821,141881,185291.160800,0
1733704800000,1.303700,1.305500,1.303100,1.305300,189675,1733704859999,247326.206200,1162,103760,135316.360200,0
1733704860000,1.305400,1.307500,1.303700,1.303800,203338,1733704919999,265468.304900,1272,119457,155983.276000,0
1733704920000,1.303800,1.304000,1.301300,1.302000,328923,1733704979999,428433.602600,1409,98497,128323.922200,0
1733704980000,1.302200,1.302600,1.300000,1.301900,520069,1733705039999,676536.610500,2657,187730,244331.038300,0
1733705040000,1.301800,1.303600,1.300300,1.303500,241386,1733705099999,314163.966400,1189,96860,126092.054200,0
1733705100000,1.303500,1.311300,1.302800,1.311300,218337,1733705159999,285337.587300,2083,172251,225142.901400,0
1733705160000,1.311100,1.312700,1.309300,1.309900,183992,1733705219999,241259.484300,1210,96925,127126.639600,0
