open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733443200000,1.316100,1.316300,1.309400,1.313600,580473,1733443259999,761927.437700,2666,229034,300532.081900,0
1733443260000,1.313600,1.318900,1.312900,1.314500,785205,1733443319999,1033184.970800,3423,511443,673094.382900,0
1733443320000,1.314300,1.314400,1.306800,1.307100,544218,1733443379999,712431.420700,2993,243905,319241.164800,0
1733443380000,1.307400,1.309300,1.303300,1.304400,409096,1733443439999,534082.696800,2170,105033,137186.825100,0
1733443440000,1.304400,1.305400,1.301000,1.304900,318663,1733443499999,415253.417900,1972,100359,130832.786900,0
1733443500000,1.305100,1.306800,1.297000,1.301300,516175,1733443559999,671191.925100,2774,171001,222325.478600,0
1733443560000,1.301000,1.301800,1.297700,1.300100,240937,1733443619999,313064.085100,1680,113948,148076.010200,0
1733443620000,1.299900,1.299900,1.294000,1.297300,379278,1733443679999,491731.866400,2999,136457,176956.518100,0
1733443680000,1.297300,1.299400,1.293800,1.293800,304362,1733443739999,394782.660300,1713,113817,147674.033900,0
1733443740000,1.293900,1.295700,1.291400,1.292200,457850,1733443799999,592104.005700,2363,195855,253368.696400,0
1733443800000,1.291900,1.296900,1.291700,1.293200,390258,1733443859999,505197.530800,1630,255864,331276.712800,0
1733443860000,1.293200,1.296100,1.289500,1.295500,378447,1733443919999,488825.615600,2328,144144,186246.639100,0
1733443920000,1.295600,1.304900,1.295600,1.301700,389228,1733443979999,506406.976900,1828,209576,272589.875900,0
1733443980000,1.301700,1.306900,1.299200,1.306700,782012,1733444039999,1018747.154200,2919,623931,812880.491800,0
1733444040000,1.306700,1.307800,1.302500,1.305000,316998,1733444099999,413886.438600,1610,181875,237549.257500,0
1733444100000,1.304900,1.307200,1.299900,1.306500,409051,1733444159999,533146.757200,2267,279956,364930.090600,0
1733444160000,1.306500,1.310000,1.305500,1.306900,255273,1733444219999,333837.759300,1579,124537,162943.377800,0
1733444220000,1.306800,1.306800,1.301700,1.304900,269955,1733444279999,351945.843400,1493,116188,151479.995800,0
1733444280000,1.304900,1.315400,1.304500,1.313100,648775,1733444339999,850070.165900,2975,443899,581692.727900,0
1733444340000,1.313000,1.315600,1.312500,1.314000,210847,1733444399999,277118.080900,1250,110393,145101.792800,0
1733444400000,1.314000,1.320900,1.312300,1.320800,482310,1733444459999,634692.710000,2352,200061,263454.386500,0
1733444460000,1.320900,1.322600,1.316300,1.317200,430533,1733444519999,567987.851700,1875,176837,233408.725000,0
