open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733184000000,1.248700,1.251900,1.245700,1.251000,873589,1733184059999,1090914.653100,3512,504829,630481.510900,0
1733184060000,1.250900,1.250900,1.239600,1.247800,1494902,1733184119999,1861094.191900,5059,588798,733203.616800,0
1733184120000,1.247600,1.250700,1.243800,1.248300,905118,1733184179999,1129184.177200,3482,354904,442976.722600,0
1733184180000,1.248100,1.258400,1.242900,1.256100,1855631,1733184239999,2323296.804500,6183,1051517,1317060.800000,0
1733184240000,1.256300,1.260800,1.249900,1.250600,870329,1733184299999,1093810.269400,3969,449542,565303.097200,0
1733184300000,1.250600,1.252300,1.234100,1.237100,2199682,1733184359999,2727661.115500,6108,577515,717276.378100,0
1733184360000,1.237000,1.252800,1.236000,1.252500,913002,1733184419999,1134119.587000,3374,629353,781851.648300,0
1733184420000,1.252900,1.253900,1.241500,1.247000,810469,1733184479999,1010552.047000,4096,321858,401470.720700,0
1733184480000,1.247300,1.253900,1.245000,1.252900,742731,1733184539999,929126.952900,3652,443951,555376.245600,0
1733184540000,1.253000,1.258100,1.247700,1.257400,873184,1733184599999,1093896.417800,3624,494092,619725.150800,0
1733184600000,1.257400,1.269600,1.256700,1.258800,1556471,1733184659999,1967566.311900,5442,879044,1110818.899900,0
1733184660000,1.258900,1.263000,1.250500,1.250500,1119480,1733184719999,1407869.833500,4653,582071,732887.930500,0
1733184720000,1.250400,1.258900,1.247100,1.258200,685795,1733184779999,858671.020700,3202,455767,570877.236400,0
1733184780000,1.258200,1.259100,1.248100,1.253600,580624,1733184839999,727041.630200,3217,286906,359176.781500,0
1733184840000,1.253800,1.256700,1.244600,1.245500,731570,1733184899999,915797.392600,3806,313433,392531.601500,0
1733184900000,1.245400,1.259600,1.245400,1.253000,671361,1733184959999,840648.286800,4011,369796,462966.656900,0
1733184960000,1.252800,1.266100,1.250900,1.256400,995155,1733185019999,1253143.795300,4407,502698,633011.080500,0
1733185020000,1.256500,1.267400,1.251100,1.267000,676529,1733185079999,852178.095000,3987,335637,422717.814300,0
1733185080000,1.267100,1.275400,1.266400,1.271800,1075287,1733185139999,1368008.161800,4787,469052,596798.837900,0
1733185140000,1.271900,1.272800,1.264600,1.267000,858555,1733185199999,1089317.979600,4677,374518,475178.314400,0
1733185200000,1.267000,1.276200,1.263100,1.263800,934969,1733185259999,1186851.478700,4114,415891,527966.164100,0
1733185260000,1.263800,1.264900,1.257700,1.262900,639495,1733185319999,806650.129100,3203,409624,516767.647000,0
1733185320000,1.262600,1.267100,1.252200,1.256700,883636,1733185379999,1110872.014600,3757,423577,532475.147400,0
1733185380000,1.256600,1.264800,1.256600,1.260700,691138,1733185439999,871080.280300,2968,484406,610404.765000,0
1733185440000,1.260400,1.263100,1.255200,1.259200,704087,1733185499999,886177.886500,3563,285473,359435.961900,0
1733185500000,1.259300,1.268400,1.256800,1.268000,591564,1733185559999,746896.530600,3753,344147,434728.867000,0
1733185560000,1.267900,1.272000,1.263700,1.264200,1162410,1733185619999,1475510.059000,3020,782243,993253.985900,0
1733185620000,1.264100,1.270700,1.257500,1.269900,650527,1733185679999,821442.345300,3450,340156,429921.541700,0
1733185680000,1.269800,1.275900,1.266800,1.275600,738738,1733185739999,939090.632000,3030,262120,333352.516100,0
1733185740000,1.275700,1.277900,1.270000,1.271700,988828,1733185799999,1259998.738000,3840,569895,726114.106400,0
1733185800000,1.271600,1.271600,1.254300,1.254300,1134353,1733185859999,1432012.444400,4747,323502,407959.605000,0
1733185860000,1.254400,1.257900,1.250000,1.254100,1516974,1733185919999,1899880.018100,4559,672274,842226.072200,0
1733185920000,1.254100,1.254700,1.247700,1.254500,817537,1733185979999,1022862.998200,3258,360447,451144.529400,0
1733185980000,1.254600,1.254800,1.250900,1.252300,619816,1733186039999,776829.668700,2564,346132,433896.141000,0
1733186040000,1.252300,1.252300,1.243100,1.246300,1070822,1733186099999,1335545.763400,4499,364285,454757.330800,0
1733186100000,1.246400,1.248100,1.240800,1.244500,902832,1733186159999,1122444.304200,3210,212942,264865.932200,0
1733186160000,1.244400,1.246800,1.237800,1.240000,767931,1733186219999,953130.528600,3111,293992,365034.896500,0
1733186220000,1.240100,1.244800,1.239400,1.241000,840800,1733186279999,1044559.757300,3101,539849,670901.949300,0
1733186280000,1.241000,1.245000,1.239200,1.240700,428657,1733186339999,532273.185900,2142,193304,240131.917700,0
1733186340000,1.240700,1.241800,1.238000,1.239000,445314,1733186399999,552022.643400,2217,159273,197481.329900,0
1733186400000,1.239100,1.245200,1.236800,1.239200,507488,1733186459999,629638.257300,2666,236609,293661.869800,0
1733186460000,1.239000,1.242300,1.236200,1.236700,373529,1733186519999,462759.571900,2297,122862,152288.824300,0
1733186520000,1.236900,1.241900,1.234900,1.241500,424420,1733186579999,525535.336500,2271,203564,252131.785600,0
