open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733529600000,1.309400,1.312900,1.309300,1.312900,222562,1733529659999,291837.430100,1208,142929,187431.849500,0
1733529660000,1.312800,1.315800,1.312000,1.315800,254412,1733529719999,334259.407300,1314,146226,192149.107700,0
1733529720000,1.315700,1.316300,1.312400,1.312600,209941,1733529779999,275824.785100,1092,57936,76127.462400,0
1733529780000,1.312600,1.314400,1.312300,1.314000,149084,1733529839999,195820.461600,827,92388,121343.580600,0
1733529840000,1.314000,1.320700,1.314000,1.320200,410318,1733529899999,540767.272800,1689,284108,374459.386200,0
1733529900000,1.320200,1.323600,1.316900,1.316900,534299,1733529959999,705973.875500,2093,341871,451849.631500,0
1733529960000,1.316900,1.318500,1.315600,1.316900,280300,1733530019999,369091.386800,1357,118556,156121.660500,0
1733530020000,1.316900,1.317400,1.314400,1.314500,169130,1733530079999,222514.882100,1002,37394,49204.564000,0
1733530080000,1.314400,1.316700,1.313000,1.313100,189968,1733530139999,249826.363800,1070,87847,115539.162900,0
1733530140000,1.313000,1.314500,1.312700,1.314500,106158,1733530199999,139453.953400,870,64921,85283.896700,0
1733530200000,1.314500,1.320600,1.314300,1.317600,595020,1733530259999,784115.641300,1883,452061,595551.948900,0
1733530260000,1.317600,1.320000,1.316100,1.318400,121712,1733530319999,160441.708200,864,61406,80932.867900,0
1733530320000,1.318300,1.319500,1.316700,1.319500,91548,1733530379999,120684.579800,585,66153,87208.556900,0
1733530380000,1.319300,1.321900,1.318600,1.321800,109829,1733530439999,144967.658900,846,72282,95395.229600,0
1733530440000,1.321800,1.324900,1.320100,1.324700,177103,1733530499999,234151.036500,1348,102036,134915.892900,0
1733530500000,1.324800,1.327600,1.322100,1.325500,432346,1733530559999,573059.261100,3048,207633,275175.903300,0
1733530560000,1.325600,1.331900,1.325000,1.331500,486209,1733530619999,646376.230700,2591,228070,303199.968400,0
1733530620000,1.331400,1.333800,1.329300,1.333400,421194,1733530679999,561201.566400,1936,182253,242825.631800,0
1733530680000,1.333500,1.334100,1.330800,1.333200,280246,1733530739999,373500.694500,1345,133181,177484.683400,0
1733530740000,1.333300,1.335200,1.331400,1.333700,326203,1733530799999,435049.826400,1292,152579,203488.086400,0
1733530800000,1.333800,1.337100,1.332600,1.336100,375258,1733530859999,501053.236500,1992,148482,198261.629200,0
1733530860000,1.336100,1.339300,1.334100,1.338400,438655,1733530919999,586497.613900,2340,200744,268380.629100,0
1733530920000,1.338400,1.339700,1.334100,1.335300,367872,1733530979999,491602.142000,1666,139523,186494.423800,0
1733530980000,1.335000,1.337000,1.334300,1.335500,223893,1733531039999,299064.006700,1157,112775,150605.995900,0
1733531040000,1.335500,1.338700,1.334000,1.337500,280742,1733531099999,375134.488200,1277,145674,194663.825800,0
1733531100000,1.337400,1.340000,1.334000,1.337200,297853,1733531159999,398393.579600,1775,157899,211167.830900,0
1733531160000,1.337200,1.341200,1.335300,1.340000,243463,1733531219999,325858.533300,1507,126103,168768.356800,0
1733531220000,1.339900,1.345500,1.337800,1.344800,616840,1733531279999,828315.786600,2850,381076,511744.253800,0
1733531280000,1.344800,1.348200,1.343100,1.347700,591554,1733531339999,796004.111200,2544,275351,370651.016900,0
1733531340000,1.347600,1.350200,1.344400,1.345900,418594,1733531399999,564202.316000,2540,169715,228852.208100,0
1733531400000,1.346000,1.348700,1.342100,1.342500,438213,1733531459999,589276.473000,2435,147813,198855.628200,0
1733531460000,1.342400,1.344900,1.340800,1.340800,441149,1733531519999,592168.747300,2065,256041,343709.003700,0
1733531520000,1.340800,1.343800,1.330900,1.331700,1136311,1733531579999,1516589.343200,3751,418895,558659.442800,0
1733531580000,1.332000,1.334400,1.331400,1.333500,556998,1733531639999,742662.522400,1811,329955,439977.159500,0
1733531640000,1.333500,1.335800,1.333500,1.333900,160843,1733531699999,214660.462000,1009,72816,97181.951700,0
1733531700000,1.334000,1.334100,1.331500,1.332200,150944,1733531759999,201216.760000,1018,51478,68623.763000,0
1733531760000,1.332300,1.334300,1.332300,1.333300,142667,1733531819999,190203.428500,688,100011,133329.900400,0
1733531820000,1.333300,1.334200,1.329500,1.330300,154126,1733531879999,205240.263400,989,50758,67620.606600,0
1733531880000,1.330300,1.332200,1.328400,1.328700,157980,1733531939999,210093.587700,858,33624,44726.674700,0
1733531940000,1.328700,1.330000,1.328100,1.328900,51025,1733531999999,67812.853800,452,24743,32886.491300,0
1733532000000,1.328800,1.330400,1.328000,1.328400,74025,1733532059999,98380.231000,741,28190,37472.833100,0
1733532060000,1.328400,1.330800,1.326900,1.329500,145571,1733532119999,193346.950800,986,45798,60846.605700,0
1733532120000,1.329600,1.331700,1.329300,1.331100,125577,1733532179999,167100.294600,726,74100,98613.785600,0
1733532180000,1.331100,1.333800,1.329700,1.329700,125367,1733532239999,166946.145200,974,61704,82192.755700,0
1733532240000,1.329700,1.329700,1.326900,1.328200,136256,1733532299999,180953.448600,789,26862,35672.076700,0
1733532300000,1.328000,1.328100,1.324200,1.325000,136099,1733532359999,180433.213400,1327,47317,62700.669800,0
1733532360000,1.325000,1.326800,1.324100,1.324100,118247,1733532419999,156728.172100,1038,62589,82961.967100,0
1733532420000,1.324000,1.325700,1.322500,1.323100,116547,1733532479999,154284.328600,1126,41535,54999.329900,0
1733532480000,1.322900,1.325200,1.321200,1.324400,105537,1733532539999,139619.506400,1161,47539,62909.460700,0
1733532540000,1.324300,1.324600,1.321100,1.323500,109441,1733532599999,144744.015200,979,55678,73638.482200,0
