open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733875200000,1.154700,1.155500,1.153600,1.155500,148380,1733875259999,171260.539100,1049,74333,85796.171000,0
1733875260000,1.155400,1.155700,1.153400,1.153400,99604,1733875319999,114999.392400,758,34968,40384.794400,0
1733875320000,1.153300,1.156100,1.153300,1.154500,97062,1733875379999,112081.797300,877,33442,38614.277800,0
1733875380000,1.154600,1.157400,1.152800,1.157200,198313,1733875439999,229102.919000,1090,79225,91520.611500,0
1733875440000,1.157200,1.157200,1.155000,1.155600,98253,1733875499999,113587.910300,830,40215,46488.088500,0
1733875500000,1.155700,1.157600,1.154700,1.157000,73614,1733875559999,85146.429500,817,27096,31338.475600,0
1733875560000,1.156900,1.157000,1.153400,1.155300,89061,1733875619999,102898.164000,786,36898,42619.298300,0
1733875620000,1.155200,1.157700,1.155000,1.156500,85388,1733875679999,98731.265000,765,27769,32114.528700,0
1733875680000,1.156400,1.160400,1.155800,1.159800,127115,1733875739999,147218.013000,885,86030,99664.500500,0
1733875740000,1.159900,1.160700,1.159200,1.160600,72686,1733875799999,84310.589200,698,47079,54610.158200,0
1733875800000,1.160700,1.160900,1.157200,1.157200,63622,1733875859999,73759.926400,938,17376,20144.058700,0
1733875860000,1.157300,1.157700,1.154500,1.155500,438261,1733875919999,506426.430300,1583,147466,170346.294100,0
1733875920000,1.155600,1.156900,1.154700,1.155000,237723,1733875979999,274669.719800,908,82359,95142.312600,0
1733875980000,1.155000,1.155000,1.151800,1.152100,364415,1733876039999,420116.840700,1465,76800,88576.767500,0
1733876040000,1.152200,1.153300,1.151000,1.151100,233399,1733876099999,268890.175300,1020,79570,91681.713100,0
1733876100000,1.151200,1.151500,1.148200,1.148200,183647,1733876159999,211101.215100,1160,72353,83166.151200,0
1733876160000,1.148200,1.148200,1.143300,1.146100,539602,1733876219999,618013.944400,2164,163223,186950.974300,0
1733876220000,1.146200,1.146200,1.142000,1.142500,215316,1733876279999,246319.405500,1201,59767,68366.385100,0
1733876280000,1.142400,1.143900,1.138800,1.141600,1057589,1733876339999,1206061.596700,2633,216286,246867.521600,0
1733876340000,1.141600,1.143200,1.141600,1.142400,166762,1733876399999,190506.674100,774,103655,118411.739600,0
1733876400000,1.142300,1.145500,1.141100,1.145500,248942,1733876459999,284439.058600,1067,155307,177488.106300,0
1733876460000,1.145500,1.145500,1.141600,1.144200,228121,1733876519999,260830.994500,1099,104304,119279.675400,0
1733876520000,1.144200,1.145400,1.143000,1.145200,138328,1733876579999,158275.135200,755,69186,79168.231100,0
1733876580000,1.145300,1.145300,1.140300,1.140400,148273,1733876639999,169471.406400,878,57566,65807.312400,0
1733876640000,1.140400,1.141300,1.136800,1.139600,396012,1733876699999,450789.092200,1588,122730,139733.795700,0
1733876700000,1.139600,1.140300,1.138100,1.139300,148402,1733876759999,169093.555800,924,61909,70540.526100,0
1733876760000,1.139200,1.139200,1.137000,1.137800,308819,1733876819999,351410.951500,1258,80326,91422.987900,0
1733876820000,1.137700,1.140300,1.137700,1.140200,204408,1733876879999,232837.548800,777,134385,153087.352400,0
1733876880000,1.140200,1.141200,1.139200,1.140800,111215,1733876939999,126800.394800,624,53569,61077.670100,0
1733876940000,1.140900,1.141700,1.140600,1.141600,236654,1733876999999,270042.655400,813,122179,139427.072500,0
1733877000000,1.141500,1.142600,1.140700,1.140800,117253,1733877059999,133855.281800,809,52170,59565.852900,0
1733877060000,1.140800,1.142800,1.140100,1.142700,104636,1733877119999,119436.911200,743,67253,76775.333200,0
1733877120000,1.142700,1.143500,1.140200,1.141800,424464,1733877179999,484433.868000,1439,166352,189839.492700,0
1733877180000,1.141700,1.144800,1.139200,1.139400,235525,1733877239999,269060.467900,1119,129944,148511.494000,0
1733877240000,1.139500,1.141300,1.136300,1.136600,215167,1733877299999,245139.929000,1045,103730,118272.509400,0
1733877300000,1.136600,1.139900,1.136600,1.139200,185480,1733877359999,211121.975600,1351,118639,135035.192200,0
1733877360000,1.139100,1.139100,1.135300,1.136100,117723,1733877419999,133876.732300,959,39510,44933.523100,0
1733877420000,1.136000,1.136700,1.134600,1.136200,159707,1733877479999,181295.629800,855,71723,81414.250200,0
1733877480000,1.136200,1.136200,1.132800,1.133600,163014,1733877539999,184850.109700,931,24743,28057.013300,0
1733877540000,1.133500,1.134700,1.132500,1.133100,102028,1733877599999,115643.625600,749,42430,48094.602900,0
1733877600000,1.133100,1.134200,1.131300,1.131400,183497,1733877659999,207831.055400,1065,81597,92416.090400,0
1733877660000,1.131300,1.131700,1.125600,1.126800,1761216,1733877719999,1986697.188400,3626,242841,273997.172300,0
1733877720000,1.126800,1.129800,1.124500,1.128300,422816,1733877779999,476434.206900,1518,226940,255837.456100,0
1733877780000,1.128300,1.128400,1.123100,1.124200,385749,1733877839999,433924.401300,1517,113625,127861.186300,0
1733877840000,1.124200,1.125400,1.123200,1.125000,260899,1733877899999,293334.783100,939,155604,174955.151600,0
1733877900000,1.125000,1.128600,1.124300,1.124400,464330,1733877959999,523189.724100,1617,256828,289423.412500,0
1733877960000,1.124300,1.128700,1.122200,1.128700,367738,1733878019999,413625.011800,1531,213664,240434.918300,0
1733878020000,1.128800,1.134100,1.127000,1.134100,256349,1733878079999,289740.299200,1303,173929,196595.461500,0
1733878080000,1.134100,1.137700,1.133400,1.135300,233183,1733878139999,264770.425900,1233,138312,157034.161900,0
1733878140000,1.135300,1.136100,1.130400,1.130700,285705,1733878199999,323601.973100,1378,94055,106520.702100,0
1733878200000,1.130700,1.134700,1.130600,1.134700,118034,1733878259999,133636.409300,783,79939,90515.945100,0
1733878260000,1.134700,1.138000,1.134600,1.138000,166796,1733878319999,189534.180900,911,117941,134029.069300,0
1733878320000,1.138100,1.141500,1.137400,1.141400,239156,1733878379999,272502.515300,1025,169268,192874.625900,0
