open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1734048000000,1.233500,1.233600,1.231800,1.232500,170994,1734048059999,210771.092600,599,48823,60178.483400,0
1734048060000,1.232400,1.233300,1.231500,1.232000,62551,1734048119999,77092.656100,532,30927,38120.142300,0
1734048120000,1.231900,1.235400,1.231200,1.234600,86065,1734048179999,106137.286900,550,69358,85531.948700,0
1734048180000,1.234700,1.235600,1.233900,1.235200,60809,1734048239999,75070.942700,454,33798,41726.480200,0
1734048240000,1.235100,1.235800,1.234200,1.234800,46018,1734048299999,56831.703900,456,15935,19679.306000,0
1734048300000,1.234600,1.235300,1.233500,1.235300,92823,1734048359999,114536.802500,479,22858,28216.114000,0
1734048360000,1.235300,1.237300,1.235300,1.236700,47116,1734048419999,58259.099900,386,27371,33837.296100,0
1734048420000,1.236900,1.238400,1.235900,1.238000,149550,1734048479999,185041.215600,723,107969,133608.715000,0
1734048480000,1.238000,1.239200,1.237500,1.237500,125961,1734048539999,156006.942700,599,53903,66759.835200,0
1734048540000,1.237500,1.237600,1.236500,1.237300,89188,1734048599999,110310.259000,515,34579,42770.138500,0
1734048600000,1.237400,1.237400,1.235000,1.235400,305287,1734048659999,377416.660300,600,48844,60365.975700,0
1734048660000,1.235400,1.235400,1.234200,1.234700,74747,1734048719999,92294.461100,512,31706,39149.022600,0
1734048720000,1.234600,1.234600,1.230800,1.231400,142857,1734048779999,176029.928500,704,32003,39428.405700,0
1734048780000,1.231400,1.231500,1.228700,1.228700,91005,1734048839999,111945.225300,537,25961,31944.439900,0
1734048840000,1.228800,1.230700,1.228600,1.229000,106977,1734048899999,131562.677100,484,76762,94412.554800,0
1734048900000,1.229100,1.229900,1.226300,1.227700,205737,1734048959999,252534.797700,881,33676,41350.775700,0
1734048960000,1.227600,1.229900,1.226900,1.229500,95258,1734049019999,116997.119600,597,70794,86960.410400,0
